T,Optimal UCB,Reward UCB,Regret UCB,Regret UCB / T
5251,14.633441917232952,16.858798062818327,1327129.9908568782,252.73852425383322
5252,16.61699256674684,17.3881752199225,1327364.85184383,252.7351203053751
5253,14.653970124458391,17.465234587982746,1327662.289467681,252.74363020515534
5254,14.754186222807125,16.18776739881776,1327898.2087020243,252.74042799810132
5255,14.239061784986102,17.16301030655836,1328145.7292652137,252.73943468415104
5256,13.82701579665358,17.54261527757646,1328375.1850201886,252.73500476030986
5257,16.196113289934733,17.289384623234483,1328609.1081967803,252.7314263261899
5258,13.455488244182044,17.50873443537196,1328889.2092253962,252.73663165184408
5259,14.29689377134713,17.712256381411592,1329119.7277298667,252.73240687010207
5260,14.023533787985286,16.733406596450344,1329370.4387503185,252.73202257610617
5261,14.493600486157366,17.3327554003024,1329608.2941435964,252.72919485717478
5262,14.340890405548064,17.223511815899368,1329860.0694332148,252.7290135752974
5263,15.559674240111548,17.241843092859114,1330100.5599922664,252.72668819917658
5264,15.315541295232151,17.71050423166775,1330363.3802876736,252.72860567774953
5265,14.56352976488903,17.285690274630934,1330646.7852330129,252.7344321430224
5266,15.14964383497519,17.347599303296295,1330898.8867566453,252.73431195530674
5267,15.704981069984726,16.950145250094984,1331129.0214013504,252.73002115081647
5268,13.863278277913643,17.275285065040293,1331376.5949187677,252.72904231563547
5269,16.398509374703806,17.038718006636078,1331623.8293734952,252.7279995015174
5270,13.554538677071148,17.47466700192664,1331900.214088674,252.7324884418736
5271,15.39250992278697,17.07298521521545,1332144.30758205,252.73084947487195
5272,12.9511358530719,17.430820416364888,1332389.8066059337,252.72947773253674
5273,15.944364532655172,11.843225349479184,1332595.2882917882,252.720517407887
5274,16.416515580419833,17.47332578386205,1332868.7566957362,252.72445140230113
5275,14.156432013831456,17.55582023523965,1333136.099341004,252.727222623887
5276,13.943053629261245,17.471367721186656,1333362.8992633938,252.72230842748178
5277,15.91796291247291,17.56729766283963,1333616.975018193,252.7225649077493
5278,14.767748669098744,17.334590365830685,1333866.0831648223,252.72188009943582
5279,15.07286756586988,17.352910571025873,1334100.005575465,252.71831891939098
5280,16.5129481081246,17.466956258683112,1334350.3765241404,252.71787434169326
5281,15.749535077114135,16.988842879331926,1334620.2908088868,252.72113062088368
5282,13.425155192962,16.70601349076616,1334908.882237665,252.7279216655935
5283,15.500750996008827,17.749290558782512,1335160.4648304747,252.72770487042868
5284,16.17094648852944,17.7235882503949,1335427.2850955834,252.73037189545485
5285,14.463142632697034,17.15923429935992,1335658.658895783,252.72633091689363
5286,17.052503640774752,16.378523924174942,1335918.7844363332,252.72773069170134
5287,14.753384669117878,16.137632998067033,1336217.7128741909,252.7364692404371
5288,15.02035945709552,17.37852802603029,1336453.785969317,252.7333180728663
5289,13.553706123789649,17.489367354027035,1336691.2157584226,252.7304246092688
5290,14.201146648898703,17.237498278169426,1336941.2119442874,252.7299077399409
5291,16.01692242712259,17.493167775051187,1337159.1509374217,252.72333225050497
5292,13.26700931922488,17.390980284041014,1337430.0021919576,252.72675778381662
5293,15.020077964099638,17.34453776822912,1337637.35233953,252.7181848364878
5294,12.484556997819263,17.230046879936527,1337855.738345609,252.7116997252756
5295,16.043048176989224,17.48025111777095,1338092.2775831434,252.70864543591
5296,15.797225395840954,17.660824083976312,1338332.7619146686,252.70633721953712
5297,15.52272307242833,17.311080875543084,1338581.758967294,252.70563695814496
5298,14.495475028384496,16.97416430309942,1338855.240113249,252.70955834527163
5299,13.75126883869915,17.20027935543065,1339090.2355643658,252.70621543015017
5300,14.326625317413658,16.821996040920393,1339304.8436435787,252.699027102562
5301,14.908153012600962,17.020962179119866,1339554.903696485,252.69852927683175
5302,16.07685356901583,16.83327633842661,1339792.0226268,252.69559083870237
5303,15.635179207635048,17.097194529442785,1340079.3810503797,252.70212729594186
5304,15.938311480344414,17.13281819660566,1340326.5151104715,252.70107750951576
5305,14.46552294471802,16.634888520674984,1340567.787148663,252.6989231194464
5306,15.508299066056807,17.386242832562136,1340820.211673546,252.69887140473915
5307,13.658305862931446,17.29110475672651,1341096.4039121144,252.70329826872327
5308,13.72183731678196,17.07714498001442,1341321.574478319,252.69811124308947
5309,15.22882003978637,17.011828210012606,1341545.1415306416,252.69262413460945
